1	0
100001	0
200001	0
300001	0
400001	0
500001	0
600001	0
700001	0.0544
800001	0
900001	0
1000001	0
1100001	0
1200001	0
1300001	0
1400001	0
1500001	0
1600001	0
1700001	0.0544
1800001	0
1900001	0.0544
2000001	0
2100001	0.1088
2200001	0
2300001	0
2400001	0.1632
2500001	0
2600001	0
2700001	0.1632
2800001	0.1088
2900001	0.0544
3000001	0
3100001	0
3200001	0.1632
3300001	0.3264
3400001	0.1088
3500001	0.0544
3600001	0.54405
3700001	0.3808
3800001	0.9793
3900001	0.0544
4000001	0.3808
4100001	0.48965
4200001	0.9249
4300001	1.36015
4400001	0.272
4500001	0
4600001	0.1632
4700001	0.54405
4800001	1.0881
4900001	0.1632
5000001	0.65285
5100001	0.48965
5200001	0.1088
5300001	0
5400001	0.3808
5500001	0.2176
5600001	0.43525
5700001	0.65285
5800001	0.70725
5900001	0.1632
6000001	0.1088
6100001	0.0544
6200001	0.272
6300001	0.272
6400001	0.59845
6500001	0.48965
6600001	0.48965
6700001	0.54405
6800001	0.48965
6900001	1.9042
7000001	0.43525
7100001	1.41455
7200001	0.9249
7300001	1.36015
7400001	0.59845
7500001	0.65285
7600001	0.54405
7700001	0.3808
7800001	0.3264
7900001	0.8705
8000001	0.65285
8100001	0.8705
8200001	0.3264
8300001	0.1632
8400001	1.25135
8500001	0.8161
8600001	0.2176
8700001	0.65285
8800001	1.3206
8900001	1.52335
9000001	0.43525
9100001	0.1632
9200001	0.3808
9300001	0.43525
9400001	0.272
9500001	0.43525
9600001	0.9249
9700001	1.52335
9800001	3.75405
9900001	1.6322
10000001	0.9793
10100001	0.8161
10200001	4.0261
10300001	0.9793
10400001	0.8161
10500001	1.6322
10600001	0.43525
10700001	0.9793
10800001	1.95865
10900001	2.01305
11000001	0.9249
11100001	1.36015
11200001	2.72035
11300001	1.30575
11400001	0.3808
11500001	1.8498
11600001	1.41455
11700001	0.8705
11800001	0.3808
11900001	0.9793
12000001	0.65285
12100001	0.3808
12200001	0.8705
12300001	0.9249
12400001	0.3264
12500001	0.70725
12600001	0.3808
12700001	0.2176
12800001	0.3808
12900001	0.70725
13000001	0.8705
13100001	0.272
13200001	0.8705
13300001	0.76165
13400001	0.8161
13500001	1.6322
13600001	0.272
13700001	0.9793
13800001	2.17625
13900001	1.0337
14000001	4.1893
14100001	1.9042
14200001	0.76165
14300001	2.3395
14400001	1.46895
14500001	0.70725
14600001	2.06745
14700001	4.46135
14800001	1.9042
14900001	1.46895
15000001	3.59085
15100001	7.39935
15200001	2.23065
15300001	1.30575
15400001	2.6659
15500001	0.70725
15600001	2.17625
15700001	0.76165
15800001	2.93795
15900001	2.06745
16000001	2.6115
16100001	6.5288
16200001	0.59845
16300001	1.0881
16400001	0.3264
16500001	0.76165
16600001	0.65285
16700001	1.30575
16800001	0.54405
16900001	1.5778
17000001	1.7954
17100001	0.2176
17200001	0.0544
17300001	1.41455
17400001	0.48965
17500001	1.41455
17600001	2.82915
17700001	1.741
17800001	1.52335
17900001	2.01305
18000001	1.9042
18100001	1.0881
18200001	0.9793
18300001	1.741
18400001	1.25135
18500001	2.4483
18600001	2.3939
18700001	0.9793
18800001	1.46895
18900001	1.5778
19000001	1.6322
19100001	1.9042
19200001	3.1556
19300001	0.8161
19400001	2.6659
19500001	1.46895
19600001	1.0337
19700001	1.30575
19800001	0.70725
19900001	0.9249
20000001	0.54405
20100001	0.70725
20200001	1.36015
20300001	2.93795
20400001	1.30575
20500001	1.8498
20600001	1.52335
20700001	1.46895
20800001	1.0337
20900001	1.52335
21000001	1.19695
21100001	0.59845
21200001	0.8161
21300001	1.30575
21400001	1.41455
21500001	0.2176
21600001	1.0881
21700001	1.19695
21800001	1.36015
21900001	0.3808
22000001	0.59845
22100001	1.25135
22200001	0.48965
22300001	0.43525
22400001	0.8161
22500001	1.8498
22600001	1.7954
22700001	1.6866
22800001	0.1632
22900001	1.41455
23000001	2.12185
23100001	0.9249
23200001	2.6115
23300001	1.25135
23400001	0.76165
23500001	1.7954
23600001	2.17625
23700001	2.4483
23800001	0.70725
23900001	3.1556
24000001	0.48965
24100001	0.8161
24200001	0.8705
24300001	0.3808
24400001	0.43525
24500001	1.5778
24600001	0.8705
24700001	1.0881
24800001	0.59845
24900001	0.8161
25000001	0.43525
25100001	3.75405
25200001	1.46895
25300001	2.5571
25400001	0.8705
25500001	0.8161
25600001	1.19695
25700001	1.19695
25800001	1.0337
25900001	0.65285
26000001	1.41455
26100001	1.8498
26200001	0.65285
26300001	0.3264
26400001	0.54405
26500001	0.70725
26600001	0.3264
26700001	0.3808
26800001	0.48965
26900001	0.8161
27000001	0.272
27100001	0.0544
27200001	0
27300001	0.1088
27400001	0
27500001	0
27600001	0
27700001	0
27800001	0
